timestamp_utc,lat_deg,lon_deg,alt_km,x_ecef_km,y_ecef_km,z_ecef_km
2026-02-09T18:37:08.585213+00:00,1.8863745255563553,72.50722722064324,35784.81862403723,12666.711735456418,40191.353866305726,1386.4942971958287
2026-02-09T18:38:08.585213+00:00,1.893299142742542,72.50728238023282,35784.830071898774,12666.626020903035,40191.216860933615,1391.5824584978768
2026-02-09T18:39:08.585213+00:00,1.9001875289421088,72.5073393996986,35784.84154099566,12666.539088976571,40191.08054263049,1396.6439828472278
2026-02-09T18:40:08.585213+00:00,1.9070395519127152,72.50739827554548,35784.85303109861,12666.450945931443,40190.944922642026,1401.6787733035496
2026-02-09T18:41:08.585213+00:00,1.9138550801062457,72.50745900412812,35784.86454197796,12666.361598120788,40190.810012159825,1406.6867334384247
2026-02-09T18:42:08.585213+00:00,1.9206339826713894,72.50752158211696,35784.87607340372,12666.271051669153,40190.67582242368,1411.6677673372044
2026-02-09T18:43:08.585213+00:00,1.9273761294562088,72.5075860046361,35784.88762514548,12666.179313778459,40190.54236430875,1416.621779600845
2026-02-09T18:44:08.585213+00:00,1.9340813954945033,72.50765226809517,35784.89919698023,12666.086390710041,40190.40964885222,1421.5486786423514
2026-02-09T18:45:08.585213+00:00,1.9407496430481719,72.50772036817636,35784.910788661335,12665.992289321352,40190.27768720211,1426.4483634918204
2026-02-09T18:46:08.585213+00:00,1.9473807485872163,72.50779030052468,35784.922399965,12665.897016393801,40190.14649017637,1431.3207436207683
2026-02-09T18:47:08.585213+00:00,1.9539745847825156,72.50786206106625,35784.9340306594,12665.8005785347,40190.01606872752,1436.1657257107227
2026-02-09T18:48:08.585213+00:00,1.960531025016925,72.50793564418166,35784.94568051234,12665.70298342642,40189.88643343926,1440.9832169678432
2026-02-09T18:49:08.585213+00:00,1.9670499433877526,72.50801104550101,35784.957349291304,12665.60423786591,40189.75759514325,1445.7731251246973
2026-02-09T18:50:08.585213+00:00,1.97353121470924,72.50808826004106,35784.96903676332,12665.504349070772,40189.629564506475,1450.535358442028
2026-02-09T18:51:08.585213+00:00,1.9799747145150155,72.50816728267228,35784.980742695254,12665.40332435184,40189.50235213353,1455.2698257105164
2026-02-09T18:52:08.585213+00:00,1.9863803190605254,72.50824810858376,35784.99246685352,12665.301170786326,40189.37596866849,1459.976436252516
2026-02-09T18:53:08.585213+00:00,1.9927479053254762,72.50833073142132,35785.00420900424,12665.197896523592,40189.25042438254,1464.6550999237963
2026-02-09T18:54:08.585213+00:00,1.9990773510162387,72.50841514608226,35785.01596891322,12665.093508824859,40189.12572979061,1469.305727115265
2026-02-09T18:55:08.585213+00:00,2.005368538773966,72.50850134690438,35785.02774635388,12664.988015302708,40189.001895154746,1473.9282318448636
2026-02-09T18:56:08.585213+00:00,2.011621339328358,72.50858932792642,35785.039541075595,12664.881423858795,40188.87893092363,1478.5225193796086
2026-02-09T18:57:08.585213+00:00,2.0178356368115575,72.50867908366138,35785.05135285113,12664.773741960234,40188.75684732765,1483.0885048351465
2026-02-09T18:58:08.585213+00:00,2.024011311860482,72.50877060703021,35785.06318144508,12664.664978209335,40188.63565430497,1487.6261007599903
2026-02-09T18:59:08.585213+00:00,2.030148245850593,72.50886389220739,35785.075026621744,12664.555140317094,40188.51536203358,1492.1352202462679
2026-02-09T19:00:08.585213+00:00,2.0362463208982176,72.50895893275867,35785.0868881451,12664.444236409377,40188.39598051874,1496.6157769313825
